ids,Datasets,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd
1512,heart-long-beach_1512.csv,0.2750,0.067700320038633,0.2550,0.08316649966583098,0.38,0.1437590576856522,0.10500000000000001,0.036893239368631085,0.3150,0.08834905520465715,0.2650,0.03374742788552764,0.2750,0.02635231383473649
53,heart-statlog_53.csv,0.7185185185185186,0.09594745297642196,0.3296296296296296,0.17411347071915792,0.8407407407407408,0.042944511434385386,0.8407407407407407,0.0429445114343854,0.5814814814814815,0.08562242412049235,0.7407407407407407,0.06295085819250353,0.5555555555555556,0.0
1513,heart-switzerland_1513.csv,0.2865384615384616,0.07615056061672307,0.22884615384615384,0.10929022431238106,0.3910256410256411,0.13285719279239158,0.11153846153846154,0.12312588057624105,0.326923076923077,0.10781603257728943,0.31089743589743596,0.0824935773183588,0.38076923076923086,0.07645871233606108
55,hepatitis_55.csv,,,,,,,,,,,,,,
41945,ilpd-numeric_41945.csv,0.7135593220338983,0.007615110352460628,0.6191992986557568,0.06609989628512382,0.7118059614260667,0.018086505162718026,0.5573348918760959,0.10066294812139079,0.6465225014611338,0.05019673744301543,0.7135593220338983,0.007615110352460628,0.7135593220338983,0.007615110352460628
59,ionosphere_59.csv,0.8204761904761906,0.06475139970820964,0.7833333333333333,0.06095114086040087,0.8576984126984127,0.06117240793089225,0.8803174603174604,0.05686883149818322,0.8461904761904762,0.04687514172314173,0.6066666666666667,0.07789754303496584,0.7234920634920635,0.07672432023284888
61,iris_61.csv,0.6666666666666667,1.1702778228589004e-16,0.9066666666666666,0.07825251938515114,0.9800000000000001,0.04499657051403685,0.9533333333333334,0.04499657051403685,0.96,0.05621826951410451,0.6266666666666667,0.04661372658534006,0.6066666666666667,0.0733669956409741
1073,jEdit_4.0_4.2_1073.csv,0.7156084656084657,0.04836842583314386,0.6871693121693122,0.09341669459376427,0.689021164021164,0.0860984786882821,0.6793650793650794,0.11790918202052968,0.7,0.08706030827382932,0.5546296296296297,0.10285576460393221,0.5835978835978837,0.11406347466514738
1066,kc1-binary_1066.csv,0.658095238095238,0.1886526467177989,0.6142857142857142,0.12694443824210924,0.6433333333333333,0.15686925034307966,0.6738095238095239,0.13952462213317726,0.5942857142857143,0.16277079303658762,0.7138095238095238,0.18154247976072144,0.5871428571428571,0.0919553278115258
1045,kc1-top5_1045.csv,0.9252380952380953,0.06617543889179764,0.9252380952380953,0.06617543889179764,0.8761904761904763,0.07939681905015745,0.89,0.07268558838851918,0.9033333333333333,0.10905235543421132,0.9452380952380952,0.02894378179176264,0.9452380952380952,0.02894378179176264
1067,kc1_1067.csv,error,,,,,,,,,,,,,
1063,kc2_1063.csv,error,,,,,,,,,,,,,
1065,kc3_1065.csv,0.89512077294686,0.02310713302578914,0.8449758454106281,0.04638041786837585,0.8995169082125605,0.02368956555188247,0.8625603864734298,0.05701267720776345,0.8428019323671497,0.0406794011000321,0.8886473429951691,0.023995450000576363,0.903961352657005,0.010918776890197216
807,kin8nm_807.csv,0.6945797968968701,0.018601059995776385,0.5920396676494237,0.022293452441631844,0.7324180291253463,0.018207631449413945,0.7360816283987016,0.017510467913683058,0.8077398076178565,0.01216146206670892,0.54113776467435,0.01698769376112951,0.5380860061347865,0.025926509357295544
1481,kr-vs-k_1481.csv,0.1604660372540126,0.054054466096766535,0.09965779974920054,0.00016572849254813712,0.1805298424689645,0.09606497726205286,0.19533093714385905,0.12580885235013528,0.2932311077738942,0.035764927128081894,0.14930645179733265,0.03077292666613721,0.1666335951862764,0.0662053188596474
184,kropt_184.csv,0.1604660372540126,0.054054466096766535,0.09965779974920054,0.00016572849254813712,0.1805298424689645,0.09606497726205286,0.19533093714385905,0.12580885235013528,0.2932311077738942,0.035764927128081894,0.19083402893976872,0.016531948843008713,0.1666335951862764,0.0662053188596474
1056,mc1_1056.csv,0.9928165275455371,0.0004432456653114092,0.9777136433959696,0.03894349931390654,0.9762303792325158,0.004322848503219027,0.9617580609513519,0.008846148587960949,0.9914432133520567,0.002965234064445226,0.9928165275455371,0.0004432456653114092,0.9928165275455371,0.0004432456653114092
1054,mc2_1054.csv,0.6786764705882353,0.1107588249352532,0.5525735294117646,0.05862020620526566,0.6639705882352941,0.12691014585566934,0.7327205882352941,0.05998771380359295,0.6213235294117647,0.10272210583184253,0.6772058823529411,0.02231603850998046,0.6349264705882354,0.11484419033051715
1488,parkinsons_1488.csv,0.833421052631579,0.12402311413955913,0.7992105263157896,0.06777756333566831,0.8076315789473684,0.1537239093963541,0.6957894736842104,0.17427773831098167,0.7568421052631578,0.12344570758368709,0.7539473684210526,0.0196636068170701,0.7328947368421053,0.07496023363527062
750,pm10_750.csv,0.5199999999999999,0.03126943839882287,0.5320,0.07435649863252632,0.5060,0.056607812574276745,0.5520000000000002,0.0500666222813829,0.5820000000000001,0.06629898608240971,0.54,0.029814239699997188,0.5260,0.028362729848243534
722,pol_722.csv,0.6639333333333333,0.00021081851067790384,0.6249333333333332,0.026292185385503406,0.8727333333333332,0.00825189839736858,0.6540,0.010620269462532002,0.9709333333333333,0.005939613821258001,0.6639333333333333,0.00021081851067790384,0.6639333333333333,0.00021081851067790384
871,pollen_871.csv,0.5065002705627706,0.008898854014231917,0.4987249729437229,0.028239575634657742,0.4815523538961039,0.021432392020838822,0.48596929112554116,0.014981008473649892,0.5083035714285714,0.026660135685105273,0.4994757846320346,0.005922080096625235,0.5018181818181817,0.0026117927496100827
1003,primary-tumor_1003.csv,,,,,,,,,,,0.7522281639928698,0.014735112023335951,,
446,prnn_crabs_446.csv,0.5449999999999999,0.10124228365658296,0.5449999999999999,0.09846036991827951,1.0,0.0,0.5750,0.1550089603144856,0.86,0.1308094458023239,0.5799999999999998,0.13784048752090222,0.55,0.12472191289246472
952,prnn_fglass_952.csv,0.47186147186147187,0.02147601163944765,0.3556277056277056,0.14268595716562085,0.6168831168831169,0.09460192440452389,0.41601731601731606,0.12671656187238528,0.6502164502164502,0.12430014765050748,0.35,0.08174351632529175,0.3787878787878788,0.09704117649982638
470,profb_470.csv,,,,,,,,,,,0.666681299385426,0.006621365871048268,,
752,puma32H_752.csv,0.6553966764942375,0.012595093221064798,0.4902351171863367,0.014656882272930829,0.6456307513624586,0.017804464192250857,0.6458746538014831,0.017115845305612123,0.5513919413919414,0.020748543765150437,0.5036621102474761,0.0011511725317713572,0.496580303165669,0.014784343108065078
816,puma8NH_816.csv,0.698729563119807,0.01979274604220257,0.5826360225140712,0.026219748058084878,0.8270264153190983,0.007678149788561628,0.8272701688555346,0.007670655260227413,0.7454845290211144,0.01590132745496234,0.698729563119807,0.01979274604220257,0.49755889097352507,0.007764084953082916
721,pwLinear_721.csv,0.8300000000000001,0.09486832980505139,0.43499999999999994,0.2135025370653317,0.8450,0.09264628073124866,0.8350000000000002,0.09442810316143528,0.8399999999999999,0.04594682917363404,0.5650,0.10287532908007307,0.5399999999999999,0.15238839267549945
1495,qualitative-bankruptcy_1495.csv,0.9840,0.027968235951204037,0.9840,0.027968235951204037,0.9840,0.027968235951204037,0.9840,0.033730961708462695,0.9960000000000001,0.012649110640673528,0.6279999999999999,0.0681175454637056,0.5920000000000002,0.061967733539318656
42172,regime_alimentaire_42172.csv,,,,,,,,,,,0.7971428571428572,0.012738033427135819,,
42665,ricci_vs_destefano_42665.csv,error,,,,,,,,,,,,,
717,rmftsa_ladata_717.csv,0.8772156862745097,0.11586809684159259,0.8005490196078432,0.09705020978040317,0.8379607843137254,0.09600233525574672,0.8301960784313727,0.0978743712180582,0.7989411764705883,0.08300932525805985,0.6179215686274511,0.07418022510693614,0.6297647058823529,0.06843944368755457
1519,robot-failures-lp4_1519.csv,0.6765151515151515,0.07258069544507469,0.6765151515151515,0.1817848594604855,0.5992424242424242,0.13026240459790148,0.8636363636363636,0.15987062415499406,0.8878787878787879,0.09365929785715019,0.6848484848484848,0.06509080250039867,0.6242424242424243,0.05418417578612664
1520,robot-failures-lp5_1520.csv,0.3584558823529412,0.0918913375993503,0.4452205882352941,0.10054174311600285,0.39338235294117646,0.1446286126659993,0.5750,0.11074526467798383,0.6819852941176471,0.08900214829429465,0.2919117647058823,0.05071219991579822,0.36617647058823527,0.042032705908769084
1498,sa-heart_1498.csv,0.6578630897317299,0.09622279270542206,0.588714153561517,0.10505428997875867,0.7250693802035153,0.06229342383379614,0.6993524514338576,0.03930789017570756,0.5629047178538391,0.0616990378535638,0.6601757631822387,0.020337563772927274,0.6256244218316374,0.033936165974983244
182,satimage_182.csv,0.4248833592534992,0.005327208949161274,0.49782270606531887,0.028876972684963066,0.839035769828927,0.010706001258716104,0.7961119751166408,0.01561160208617775,0.9066874027993779,0.011451903594802755,0.419751166407465,0.006283167973509883,0.4188180404354587,0.011119720956382886
466,schizo_466.csv,0.5411764705882354,0.0972517393540176,0.7058823529411764,0.1885821966830524,,,,,,,0.5617647058823529,0.09347205048276887,0.5294117647058822,0.02401460532140371
1499,seeds_1499.csv,0.6523809523809524,0.02300218531141178,0.6095238095238096,0.08922837665114411,0.9666666666666668,0.07462005887963911,0.8904761904761905,0.1167503209424336,0.8761904761904761,0.12130141698122414,0.6142857142857142,0.09642122253007898,0.5666666666666667,0.10396522472262104
36,segment_36.csv,0.28528138528138525,0.001368951368038248,0.6359307359307359,0.027413229781796646,0.9173160173160173,0.014494804044845787,0.7965367965367964,0.01847943502866623,0.9645021645021646,0.014108983043671364,0.2593073593073593,0.004764090626037278,0.1571428571428571,0.04517539514526255
1500,seismic-bumps_1500.csv,0.6523809523809524,0.02300218531141178,0.6095238095238096,0.08922837665114411,0.9666666666666668,0.07462005887963911,0.8904761904761905,0.1167503209424336,0.8761904761904761,0.12130141698122414,0.619047619047619,0.08399210511316159,0.5857142857142857,0.1167503209424336
826,sensory_826.csv,0.593738656987296,0.17439602381842148,0.5311857229280097,0.08791244702460452,0.5208106473079249,0.13018488904985356,0.4583182093163944,0.12226283730416088,0.4726255293405929,0.11211740678316807,0.5850574712643679,0.005277393463415435,0.5850574712643679,0.005277393463415435
747,servo_747.csv,0.7727941176470587,0.021423307238639385,0.7069852941176471,0.09349213221980229,0.9341911764705882,0.05235152977828704,0.9283088235294118,0.054730178120986794,0.8698529411764706,0.10294409426303705,0.7727941176470587,0.021423307238639385,0.7727941176470587,0.021423307238639385
38,sick_38.csv,error,,,,,,,,,,,,,
902,sleuth_case2002_902.csv,0.700952380952381,0.13837410267188524,0.619047619047619,0.0785353452498602,0.6533333333333333,0.13249547784845242,0.6338095238095238,0.1542780388710712,0.6252380952380954,0.08789265997511185,0.45619047619047626,0.05951005132003226,0.5652380952380953,0.1300435030027161
934,socmob_934.csv,0.911776611694153,0.047711056355055244,0.877998500749625,0.04639256410706429,0.8581334332833583,0.22164909701645807,0.9177211394302848,0.07101503962797369,0.8918665667166416,0.07241698544998536,0.7785607196401798,0.003483943040066661,0.7785607196401798,0.003483943040066661
40667,solar-flare_40687.csv,error,,,,,,,,,,,,,
40,sonar_40.csv,0.7111904761904762,0.15815789699843635,0.6197619047619047,0.13531245626831842,0.6626190476190477,0.14900378854159393,0.6071428571428571,0.22911366459160637,0.6057142857142858,0.15982243233208288,0.5378571428571429,0.15615550808719902,0.5433333333333332,0.13461590236320603
42,soybean_42.csv,,,,,,,,,,,0.16698635976129583,0.02266931277065111,,
737,space_ga_737.csv,0.7280365107354008,0.05917291923560242,0.6157016906959859,0.04798244083689468,0.8281246758634996,0.057953995367103696,0.5512602427134115,0.144205532684936,0.4786069909760398,0.0570670145423919,0.484065968260554,0.07775110054028532,0.5365449642153304,0.06537941136712114
44,spambase_44.csv,0.7720140526266152,0.055839021861601126,0.3957837404508158,0.0380218657367668,0.8832877487503537,0.01874694832058995,0.8217730830896915,0.08133116403283386,0.7883150995001416,0.040422022135695804,0.6059553899839669,0.0009413499567878371,0.6237814769404886,0.04051504257331839
46,splice_46.csv,0.6238244514106583,0.01386259055529948,0.24043887147335422,0.001514250443697964,0.9473354231974923,0.01415873327979463,0.7426332288401254,0.04505220752351825,0.7294670846394984,0.04119339084030661,0.5188087774294672,0.0016521826855634251,0.5188087774294672,0.0016521826855634251
40982,steel-plates-fault_40982.csv,0.49003172085646307,0.06439750597124178,0.2989188474755485,0.07637082168115314,0.6389214908802539,0.09887994986360156,0.41942902458366377,0.12146750952609588,0.32254559873116573,0.06830905617093198,0.3353846153846154,0.06299665238980502,0.3194052339413164,0.0637630426360481
841,stock_841.csv,0.8242105263157894,0.23957744683442567,0.8189473684210526,0.1962278937172269,0.7336842105263158,0.3288170502094807,0.6936842105263159,0.23356142393465734,0.8368421052631578,0.20157887102436983,0.6978947368421052,0.1999722972503692,0.7031578947368422,0.1997104706411711
770,strikes_770.csv,0.7303123399897593,0.23112116020883894,1.0,0.0,0.5984639016897082,0.22193935579493598,0.559984639016897,0.16828321576138444,0.5974398361495136,0.1891749247132599,0.4715565796210958,0.19223053535183204,0.5248591909882233,0.04564188903884718
43097,students_scores_43097.csv,error,,,,,,,,,,,,,
41146,sylvine_41146.csv,0.9121695297270955,0.010879870760606418,0.8684553179824561,0.013436296553862238,0.8838766295077972,0.013251227953413113,0.8924623842592592,0.011844713611354566,0.7486366197612085,0.027229214384402577,0.5043006822612085,0.010972227684349448,0.4992149427387914,0.01594473679005883
1004,synthetic_control_1004.csv,0.9733333333333333,0.019563129846287775,0.9650000000000001,0.049347595536005436,1.0,0.0,1.0,0.0,1.0,0.0,0.7966666666666666,0.0819515062870479,0.8333333333333334,0.0
48,tae_48.csv,0.37666666666666665,0.09434635429046125,0.5091666666666667,0.17437941109071817,0.5349999999999999,0.14325363848179073,0.5016666666666667,0.1375378735718517,0.64,0.3358424086633344,0.3766666666666667,0.0832221480492178,0.3766666666666667,0.0832221480492178
1115,teachingAssistant_1115.csv,0.3441666666666667,0.023586588572615325,0.7825,0.17242147971371397,0.6350,0.15917418054787158,0.42333333333333334,0.14911260141662933,0.70875,0.09966088333276335,0.35125,0.03424956068926153,0.3441666666666667,0.03929352976612667
41526,test_dataset_41526.csv,0.6900388169520003,0.0745338895951986,,,,,,,,,0.5536771406224783,0.024334598880730775,0.5127679218032914,0.0037860404796221272
4329,thoracic_surgery_4329.csv,0.8425531914893618,0.017942000908756785,0.7765957446808511,0.05954913341754137,0.825531914893617,0.028011939940612064,0.1723404255319149,0.015699250795162167,0.7851063829787234,0.06457406887994348,0.851063829787234,0.0,0.851063829787234,0.0
40690,threeOf9_40690.csv,0.6113499245852186,0.0523002852505133,0.5859351432880844,0.13204533233752408,0.806447963800905,0.059293278151620145,0.804449472096531,0.0684149199798239,0.7987556561085972,0.03738594765013946,0.5349924585218703,0.06091291510343087,0.5349924585218703,0.06091291510343087
40705,tokyo1_40705.csv,0.8873793859649123,0.02186628526569497,0.8780263157894737,0.03828847305485653,0.9291008771929825,0.024918495950663113,0.8749013157894737,0.033921257685499216,0.9155592105263158,0.027915959876911273,0.8852960526315788,0.02455528121360644,0.820625,0.03151048840671356
788,triazines_788.csv,0.5649122807017544,0.06992863248644529,0.5915204678362574,0.11489446430903189,0.7266081871345029,0.09316280767114879,0.5330409356725146,0.07357286573738059,0.7359649122807018,0.11817954822084459,0.5862573099415205,0.018608073189119684,0.6029239766081871,0.07165963507192036
1507,twonorm_1507.csv,0.6667567567567566,0.014792342884161295,0.5836486486486486,0.0243364167473155,0.977837837837838,0.0073796927626206725,0.9787837837837838,0.00659106142737177,0.9470270270270271,0.007822808413006274,0.6766216216216216,0.025727385892689497,0.6645945945945947,0.021193203027321274
1508,user-knowledge_1508.csv,0.5534756097560976,0.03268258554608851,0.7069512195121952,0.08311601646179888,0.9134146341463415,0.025595233977823612,0.8365243902439025,0.05147010096689342,0.7773170731707317,0.07030628534495248,0.36500000000000005,0.06251194611194216,0.3475609756097561,0.043693041730886686
1047,usp05_1047.csv,0.6445238095238095,0.13672486455120636,0.6445238095238095,0.13672486455120636,0.309047619047619,0.1885243915468576,0.7838095238095237,0.11432318609676119,0.6795238095238095,0.158114679750594,0.5516666666666666,0.01323518296160693,0.5716666666666667,0.036377441033906686
54,vehicle_54.csv,0.39718487394957985,0.022723098719688993,0.3308543417366947,0.06108612453087345,0.7802521008403361,0.040877274921928074,0.4631932773109244,0.05913703453636317,0.6513445378151261,0.02943148450416694,0.3924089635854342,0.027705364267152477,0.3712044817927171,0.027372599087344664
44153,vehicle_reproduced_44153.csv,0.39718487394957985,0.022723098719688993,0.3308543417366947,0.06108612453087345,0.7802521008403361,0.040877274921928074,0.4631932773109244,0.05913703453636317,0.6513445378151261,0.02943148450416694,0.30854341736694674,0.030020743321947495,0.3606022408963585,0.031085009192883612
719,veteran_719.csv,0.6346153846153847,0.10451602848039383,0.5967032967032967,0.0876139633694623,0.7027472527472527,0.1608690539762206,0.6708791208791209,0.12259986253851411,0.6818681318681319,0.13185414048688932,0.6862637362637363,0.03145174483154337,0.6862637362637363,0.03145174483154337
925,visualizing_galaxy_925.csv,0.8049242424242424,0.19063827342177483,0.8180871212121212,0.16144125365096387,0.9227272727272726,0.09545696712763724,0.8255681818181818,0.2265190751943315,0.8418560606060606,0.1372434672735069,0.8049242424242424,0.19063827342177483,0.5323863636363637,0.20401956104789185
923,visualizing_soil_923.csv,0.8384870745022479,0.17958981502976554,0.5265600246199957,0.05119762410294865,0.9186797527296082,0.1335791788613346,0.6915660458146008,0.22146897257505652,0.9379957450224792,0.10208252343617408,0.6915660458146008,0.22146897257505652,0.5069964943266966,0.11743706794873382
56,vote_56.csv,,,,,,,,,,,,,,
1016,vowel_1016.csv,0.9282828282828282,0.03852240332650124,0.9262626262626263,0.03750847795726228,0.9343434343434343,0.03875711930377556,0.9363636363636363,0.03956766207521236,0.9848484848484848,0.020891706474732076,0.9282828282828282,0.03852240332650124,0.909090909090909,1.1702778228589004e-16
1497,wall-robot-navigation_1497.csv,0.6992297610646234,0.030809981708940618,0.686403199247236,0.0302688147126437,0.6279480458379542,0.041822600411280664,0.515405114762913,0.03299001247276623,0.7817424471552913,0.07066380498636202,0.4781926941559968,0.03852244066083574,0.4822263669052659,0.04994459330793098
940,water-treatment_940.csv,,,,,,,,,,,0.8481857764876632,0.001402165142350232,,
60,waveform-5000_60.csv,0.5724,0.015313030036177962,0.47859999999999997,0.01611210724889826,0.8622,0.01647759421490624,0.8,0.012649110640673504,0.7682,0.015068731421943489,0.5258,0.011093541664710457,0.3398,0.016850980848471565
1510,wdbc_1510.csv,0.8928884711779448,0.03233365013611678,0.8577380952380953,0.03326329119877229,0.9560463659147869,0.027773871277620973,0.9367794486215537,0.029982874313937462,0.9156954887218045,0.03171387988991527,0.706203007518797,0.09518515673164492,0.8560150375939848,0.08494735147960669
1511,wholesale-customers_1511.csv,0.9136363636363635,0.0658698943008611,0.8795454545454545,0.053622237482382984,0.831818181818182,0.0695980853203385,0.8931818181818183,0.05873044679792214,0.8750,0.0653889261425457,0.8272727272727274,0.0983098678636869,0.6772727272727271,0.009582659576267808
40983,wilt_40983.csv,0.9460632582174086,0.000650395180668437,0.9080313296716458,0.01815633366252045,0.9377987954074911,0.04227809474890177,0.888611553137245,0.04169879949070399,0.9782933798744076,0.014159966805660746,0.9460632582174086,0.000650395180668437,0.9460632582174086,0.000650395180668437
847,wind_847.csv,0.8158100974772499,0.03312483766269975,0.7442929313958169,0.011073706686194866,0.8477411833284755,0.019513091670775504,0.808338075344779,0.016930631840093458,0.7838514848278766,0.019382223528745926,0.7785244710922355,0.02680835734581098,0.6966856809759754,0.09169353563145109
187,wine_187.csv,0.6196078431372549,0.09631995292972285,0.642156862745098,0.10166673144486987,0.9774509803921569,0.029125941127316323,0.9777777777777779,0.028688765527462363,0.7480392156862745,0.10056596266349803,0.6745098039215687,0.07123550037506979,0.64640522875817,0.089375085377023
753,wisconsin_753.csv,0.5144736842105264,0.13325973268696656,0.45394736842105265,0.10844780513640781,0.5618421052631579,0.10391867988151313,0.5702631578947368,0.09969212378355284,0.5547368421052632,0.09672062047014848,0.46421052631578946,0.07259215813003492,0.4992105263157895,0.07809530445173021
40693,xd6_40693.csv,0.6690721649484537,0.0032354713321278983,0.6464548706080371,0.033584757646280924,0.8140122028192721,0.017328283457175707,0.7914054281506416,0.02623750629165503,0.9927835051546392,0.009780240186087787,0.6690721649484537,0.0032354713321278983,0.6690721649484537,0.0032354713321278983
181,yeast_181.csv,0.4070333756575367,0.013563594474252165,0.30862506802104117,0.06256164653691422,0.5849038635951388,0.03531634711418925,0.13947941229820424,0.03233741180274,0.4865091601668783,0.030767977288982992,0.2891075639397787,0.026298864692814915,0.31200344639941957,0.005071162913862098
62,zoo_62.csv,0.6036363636363635,0.011499191491521382,0.5436363636363637,0.0742022154567911,0.9200000000000002,0.09189365834726813,0.96,0.05163977794943222,0.9800000000000001,0.04216370213557838,0.5036363636363637,0.1194723631070082,0.4536363636363637,0.0796514445385637
