Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Error,Using_imputer,Using_cat,Training Time,Testing Time
algerian_forest_fires_46279,,,rbf_sampler,,SVC(random_state=0),2,0.5714285714285714,,,,0.004145383834838867,0.0012869834899902344
algerian_forest_fires_46279,,,rbf_sampler,,SVC(random_state=0),3,0.5625,,,,0.003965854644775391,0.0012524127960205078
algerian_forest_fires_46279,,,rbf_sampler,,SVC(random_state=0),4,0.5416666666666666,,,,0.003631591796875,0.0010280609130859375
algerian_forest_fires_46279,,,random_trees_embedding,,SVC(random_state=0),0,0.9387755102040817,,,,1.2428817749023438,0.003267049789428711
algerian_forest_fires_46279,,,random_trees_embedding,,SVC(random_state=0),1,0.9591836734693877,,,,0.015638113021850586,0.0027971267700195312
algerian_forest_fires_46279,,,random_trees_embedding,,SVC(random_state=0),2,0.9591836734693877,,,,0.015605688095092773,0.0026810169219970703
algerian_forest_fires_46279,,,random_trees_embedding,,SVC(random_state=0),3,0.9791666666666666,,,,0.016192913055419922,0.0028328895568847656
algerian_forest_fires_46279,,,random_trees_embedding,,SVC(random_state=0),4,0.9583333333333334,,,,0.015967845916748047,0.002813100814819336
algerian_forest_fires_46279,,,feature_agglomeration,,SVC(random_state=0),0,0.5510204081632653,,,,0.0020792484283447266,0.0004432201385498047
algerian_forest_fires_46279,,,feature_agglomeration,,SVC(random_state=0),1,0.5510204081632653,,,,0.0018205642700195312,0.00042629241943359375
algerian_forest_fires_46279,,,feature_agglomeration,,SVC(random_state=0),2,0.5714285714285714,,,,0.0018198490142822266,0.0004296302795410156
algerian_forest_fires_46279,,,feature_agglomeration,,SVC(random_state=0),3,0.6041666666666666,,,,0.0018396377563476562,0.00040411949157714844
algerian_forest_fires_46279,,,feature_agglomeration,,SVC(random_state=0),4,0.5416666666666666,,,,0.0017206668853759766,0.0004096031188964844
algerian_forest_fires_46279,,,extra_tree,,SVC(random_state=0),0,0.9183673469387755,,,,0.0014750957489013672,0.0002682209014892578
algerian_forest_fires_46279,,,extra_tree,,SVC(random_state=0),1,0.9591836734693877,,,,0.0014464855194091797,0.0002601146697998047
algerian_forest_fires_46279,,,extra_tree,,SVC(random_state=0),2,0.9591836734693877,,,,0.0016109943389892578,0.00026988983154296875
algerian_forest_fires_46279,,,extra_tree,,SVC(random_state=0),3,0.9791666666666666,,,,0.0015106201171875,0.0002815723419189453
algerian_forest_fires_46279,,,extra_tree,,SVC(random_state=0),4,1.0,,,,0.0014607906341552734,0.00027751922607421875
algerian_forest_fires_46279,,,linear_svc,,SVC(random_state=0),0,0.9387755102040817,,,,0.0013620853424072266,0.00026679039001464844
algerian_forest_fires_46279,,,linear_svc,,SVC(random_state=0),1,0.9591836734693877,,,,0.001415252685546875,0.0002601146697998047
algerian_forest_fires_46279,,,linear_svc,,SVC(random_state=0),2,0.9795918367346939,,,,0.0014388561248779297,0.0002715587615966797
algerian_forest_fires_46279,,,linear_svc,,SVC(random_state=0),3,0.9583333333333334,,,,0.0014963150024414062,0.0002741813659667969
algerian_forest_fires_46279,,,linear_svc,,SVC(random_state=0),4,1.0,,,,0.0014116764068603516,0.0002739429473876953
algerian_forest_fires_46279,,,kernel_pca,,SVC(random_state=0),0,0.9387755102040817,,,,0.002116680145263672,0.0003707408905029297
algerian_forest_fires_46279,,,kernel_pca,,SVC(random_state=0),1,0.8979591836734694,,,,0.002190828323364258,0.00037550926208496094
algerian_forest_fires_46279,,,kernel_pca,,SVC(random_state=0),2,0.9183673469387755,,,,0.0022013187408447266,0.0004558563232421875
algerian_forest_fires_46279,,,kernel_pca,,SVC(random_state=0),3,0.9583333333333334,,,,0.0021970272064208984,0.0004169940948486328
algerian_forest_fires_46279,,,kernel_pca,,SVC(random_state=0),4,0.9375,,,,0.0021643638610839844,0.00039839744567871094
algerian_forest_fires_46279,,,,standard,SVC(random_state=0),0,0.9183673469387755,,,,0.003439664840698242,0.00041365623474121094
algerian_forest_fires_46279,,,,standard,SVC(random_state=0),1,0.9387755102040817,,,,0.002336263656616211,0.0004019737243652344
algerian_forest_fires_46279,,,,standard,SVC(random_state=0),2,0.9183673469387755,,,,0.0020966529846191406,0.000400543212890625
algerian_forest_fires_46279,,,,standard,SVC(random_state=0),3,0.9791666666666666,,,,0.0020558834075927734,0.0003581047058105469
algerian_forest_fires_46279,,,,standard,SVC(random_state=0),4,0.9166666666666666,,,,0.0018954277038574219,0.00032329559326171875
algerian_forest_fires_46279,,,pca,standard,SVC(random_state=0),0,0.9183673469387755,,,,0.0018393993377685547,0.0003407001495361328
algerian_forest_fires_46279,,,pca,standard,SVC(random_state=0),1,0.9387755102040817,,,,0.00154876708984375,0.00027871131896972656
algerian_forest_fires_46279,,,pca,standard,SVC(random_state=0),2,0.9183673469387755,,,,0.001575469970703125,0.0002887248992919922
algerian_forest_fires_46279,,,pca,standard,SVC(random_state=0),3,0.9791666666666666,,,,0.0015425682067871094,0.0002980232238769531
algerian_forest_fires_46279,,,pca,standard,SVC(random_state=0),4,0.9166666666666666,,,,0.0016808509826660156,0.00029659271240234375
algerian_forest_fires_46279,,,fastica,standard,SVC(random_state=0),0,0.6122448979591837,,,,0.0020852088928222656,0.00044035911560058594
algerian_forest_fires_46279,,,fastica,standard,SVC(random_state=0),1,0.6326530612244898,,,,0.0022830963134765625,0.0004565715789794922
