id_dataset;total time
45557;0.1837611198425293
986;1.2557339668273926
1008;0.3604257106781006
844;0.5772039890289307
327;0.8388633728027344
798;1.0255742073059082
786;1.0321235656738281
27;1.1276841163635254
944;0.5682082176208496
49;1.8809146881103516
51;1.049421787261963
55;1.1161935329437256
1073;0.503464937210083
1066;2.799708127975464
1045;2.7332708835601807
1065;1.738701343536377
807;0.8830978870391846
1481;1.3728477954864502
184;1.037290334701538
1003;1.0427219867706299
470;0.8433899879455566
42172;1.1659231185913086
934;0.23425006866455078
42;1.742779016494751
56;1.2984731197357178
940;1.3499999046325684
